session_id,group_id,student_id,speaking_time_s,num_turns,interruptions,avg_turn_length_s,gaze_peer_pct,gaze_material_pct,gesture_count,chat_messages,doc_edits,idea_units_chat
studio_6,G22,S097,320.0,21,2,15.2,33.9,60.1,9,1,1,0
studio_6,G22,S110,898.5,38,2,23.6,42.5,44.7,14,3,7,2
studio_6,G23,S024,1186.7,41,8,28.9,46.9,37.5,19,12,4,3
studio_6,G23,S040,173.4,9,0,19.3,42.3,51.7,7,6,7,0
studio_6,G23,S049,906.3,58,3,15.6,46.1,47.9,14,3,5,1
studio_6,G23,S106,467.9,24,1,19.5,35.7,45.9,7,11,7,7
studio_6,G23,S114,369.1,20,1,18.5,29.4,59.9,6,14,5,4
studio_6,G24,S005,406.0,27,5,15.0,25.2,64.1,12,2,8,1
studio_6,G24,S028,267.1,14,4,19.1,35.2,58.8,10,8,8,5
studio_6,G24,S041,660.2,26,1,25.4,38.5,55.5,14,5,1,1
studio_6,G24,S048,857.4,60,6,14.3,39.1,45.5,22,9,4,4
studio_6,G24,S060,939.5,60,3,15.7,48.2,45.8,15,5,0,3
studio_7,G01,S030,1424.1,106,5,13.4,49.6,39.4,22,6,7,3
studio_7,G01,S033,77.9,3,0,26.0,27.8,49.5,7,3,4,2
studio_7,G01,S038,28.2,3,1,9.4,25.8,47.6,6,8,3,7
studio_7,G01,S056,604.1,67,1,9.0,26.4,54.6,15,7,4,2
studio_7,G01,S076,564.2,35,5,16.1,33.3,56.0,10,1,2,0
studio_7,G02,S017,1151.5,76,3,15.2,33.6,60.4,19,6,3,0
studio_7,G02,S019,451.6,26,3,17.4,36.1,56.0,9,3,8,1
studio_7,G02,S026,304.1,25,1,12.2,27.0,58.7,9,3,3,1
studio_7,G02,S064,544.3,41,1,13.3,39.2,44.3,6,2,0,1
studio_7,G02,S120,798.3,60,0,13.3,39.0,55.0,17,5,3,1
studio_7,G03,S023,31.8,3,1,10.6,28.8,61.1,10,8,6,5
studio_7,G03,S037,98.5,8,1,12.3,36.4,50.1,9,4,4,2
studio_7,G03,S055,1261.2,80,1,15.8,45.4,48.5,19,8,3,5
studio_7,G03,S079,1154.1,64,1,18.0,35.4,58.6,16,5,7,2
studio_7,G03,S100,825.2,45,4,18.3,27.9,66.1,16,9,1,2
studio_7,G04,S002,428.0,45,2,9.5,38.6,52.4,11,6,1,2
studio_7,G04,S050,229.8,25,2,9.2,41.3,50.1,9,8,5,4
studio_7,G04,S087,16.4,1,0,16.4,29.9,53.4,4,4,6,3
studio_7,G04,S090,2111.2,188,8,11.2,57.2,36.8,31,7,10,3
studio_7,G04,S102,193.9,15,4,12.9,33.3,48.2,4,2,7,1
studio_7,G05,S025,1270.7,85,7,14.9,42.9,51.1,16,5,3,3
studio_7,G05,S043,21.3,1,1,21.3,35.5,53.5,5,4,3,2
studio_7,G05,S051,388.9,32,5,12.2,37.5,51.5,10,3,2,0
studio_7,G05,S107,704.6,67,10,10.5,34.3,53.4,27,6,4,3
studio_7,G05,S118,303.4,16,0,19.0,33.6,54.9,12,6,7,1
studio_7,G06,S011,543.6,23,1,23.6,35.1,58.9,8,3,3,1
studio_7,G06,S045,1565.6,79,4,19.8,50.8,43.2,16,7,2,1
studio_7,G06,S053,334.4,15,2,22.3,44.6,44.7,14,6,5,1
studio_7,G06,S073,905.5,46,3,19.7,39.4,54.6,18,5,4,1
studio_7,G06,S116,75.6,4,1,18.9,35.4,58.6,15,8,4,4
studio_7,G07,S001,841.8,61,4,13.8,43.1,48.4,26,4,0,3
studio_7,G07,S010,670.3,39,4,17.2,46.3,47.7,14,9,3,5
studio_7,G07,S044,447.9,35,1,12.8,35.6,58.4,13,3,8,1
studio_7,G07,S063,282.2,21,1,13.4,40.2,45.7,8,0,1,0
studio_7,G07,S071,344.6,24,1,14.4,39.5,54.5,15,4,1,3
studio_7,G08,S021,1552.1,125,9,12.4,48.9,43.6,22,7,0,4
studio_7,G08,S047,167.5,9,1,18.6,37.1,49.8,7,7,3,4
studio_7,G08,S068,710.5,65,0,10.9,48.1,45.9,10,10,3,6
studio_7,G08,S088,332.3,23,2,14.4,22.9,65.1,12,4,3,1
studio_7,G08,S108,140.4,13,1,10.8,28.7,64.8,8,2,7,1
studio_7,G09,S029,359.2,34,2,10.6,34.1,49.0,4,2,6,1
studio_7,G09,S036,713.7,67,3,10.7,30.6,51.1,16,6,3,4
studio_7,G09,S067,681.2,50,2,13.6,45.9,48.1,11,5,1,2
studio_7,G09,S077,827.3,58,4,14.3,38.2,52.4,22,5,2,2
studio_7,G09,S082,526.7,42,2,12.5,30.7,63.1,13,5,0,1
studio_7,G10,S009,1446.1,83,4,17.4,51.8,42.2,25,5,5,3
studio_7,G10,S015,70.6,2,0,35.3,37.9,44.6,0,4,6,4
studio_7,G10,S078,141.6,6,1,23.6,39.1,49.2,6,5,7,1
studio_7,G10,S083,1119.9,59,3,19.0,44.7,49.3,21,4,5,1
studio_7,G10,S103,172.1,11,2,15.6,39.3,54.7,9,3,4,1
studio_7,G11,S046,1140.7,53,6,21.5,45.6,38.4,28,3,0,3
studio_7,G11,S058,46.6,5,0,9.3,44.3,43.7,5,7,2,1
studio_7,G11,S081,1658.0,72,3,23.0,48.0,46.0,32,8,7,1
studio_7,G11,S092,105.9,8,1,13.2,28.4,58.5,8,5,7,0
studio_7,G11,S105,300.7,16,0,18.8,37.6,56.4,11,5,0,3
studio_7,G12,S013,1113.5,80,7,13.9,45.8,43.4,19,5,3,2
studio_7,G12,S057,886.4,68,2,13.0,32.0,47.6,21,13,4,3
studio_7,G12,S059,444.8,37,0,12.0,31.0,63.0,9,2,2,0
studio_7,G12,S084,480.2,43,1,11.2,41.5,52.4,10,7,0,1
studio_7,G12,S095,280.3,22,1,12.7,42.7,51.3,6,3,5,1
studio_7,G13,S012,113.1,4,0,28.3,37.0,49.2,10,4,6,2
studio_7,G13,S022,256.5,24,2,10.7,28.9,53.5,9,8,3,5
studio_7,G13,S061,646.1,37,0,17.5,41.8,50.1,11,4,5,2
studio_7,G13,S072,1413.7,95,2,14.9,44.9,41.4,21,5,2,3
studio_7,G13,S091,621.2,33,4,18.8,36.6,45.9,10,4,4,1
studio_7,G14,S031,179.9,16,1,11.2,30.5,49.5,7,8,2,6
studio_7,G14,S039,1620.2,124,8,13.1,48.5,45.5,30,12,4,6
studio_7,G14,S065,1035.3,66,2,15.7,39.2,47.5,19,5,4,2
studio_7,G14,S074,308.0,22,2,14.0,35.2,48.2,10,6,6,1
studio_7,G14,S104,6.8,2,0,3.4,33.3,48.6,6,4,1,2
studio_7,G15,S006,1094.9,71,6,15.4,49.8,39.0,14,12,11,7
studio_7,G15,S014,1108.2,90,3,12.3,46.4,46.5,16,11,2,4
studio_7,G15,S020,365.9,34,1,10.8,30.9,51.3,7,4,4,2
studio_7,G15,S032,255.1,14,1,18.2,39.3,53.6,11,5,6,2
studio_7,G15,S034,261.5,24,3,10.9,43.9,41.2,7,6,0,4
studio_7,G16,S007,469.0,49,0,9.6,34.7,56.2,13,6,9,2
studio_7,G16,S052,107.3,10,1,10.7,35.7,43.6,4,18,0,6
studio_7,G16,S070,1324.4,115,4,11.5,44.5,49.5,22,15,2,5
studio_7,G16,S080,464.0,39,1,11.9,41.2,44.4,16,6,8,1
studio_7,G16,S109,403.8,33,0,12.2,36.0,58.0,16,10,0,2
studio_7,G17,S016,439.3,39,4,11.3,29.0,59.8,14,3,8,1
studio_7,G17,S035,981.3,61,5,16.1,41.8,52.2,18,3,0,1
studio_7,G17,S062,520.0,46,1,11.3,36.2,44.4,16,7,11,2
studio_7,G17,S086,932.6,83,1,11.2,35.4,54.1,22,6,6,2
studio_7,G17,S099,347.7,30,2,11.6,38.6,48.0,7,7,7,1
studio_7,G18,S004,277.2,12,0,23.1,43.5,50.5,12,4,3,3
studio_7,G18,S054,474.0,34,2,13.9,44.1,42.0,12,3,1,0
studio_7,G18,S069,1321.9,80,5,16.5,50.8,43.2,25,9,11,4
studio_7,G18,S075,306.6,19,1,16.1,29.3,64.4,8,12,1,4
studio_7,G18,S101,510.5,32,1,16.0,37.9,48.2,12,3,5,0
studio_7,G19,S003,11.6,1,0,11.6,22.2,67.0,4,4,0,2
studio_7,G19,S008,151.0,4,0,37.8,23.3,54.3,10,0,6,0
studio_7,G19,S018,856.9,50,2,17.1,41.1,48.2,19,5,4,0
studio_7,G19,S042,207.9,11,1,18.9,39.5,54.5,3,11,1,4
studio_7,G19,S066,1653.8,92,7,18.0,47.1,44.2,34,4,4,1
studio_7,G20,S089,520.1,43,4,12.1,42.4,51.6,14,8,10,3
studio_7,G20,S112,582.5,59,1,9.9,35.4,41.4,13,12,0,4
studio_7,G20,S113,189.3,14,3,13.5,31.2,51.3,9,11,7,2
studio_7,G20,S117,611.8,51,1,12.0,39.5,48.4,15,11,0,2
studio_7,G20,S119,963.2,84,3,11.5,51.8,42.2,26,8,0,3
studio_7,G21,S085,682.1,54,0,12.6,29.4,60.7,9,6,4,2
studio_7,G21,S094,883.3,76,3,11.6,53.1,40.9,19,2,3,1
studio_7,G21,S098,599.3,47,3,12.8,43.5,49.8,20,6,2,2
studio_7,G21,S111,380.6,23,5,16.5,43.0,51.0,15,2,2,0
studio_7,G21,S115,384.4,32,2,12.0,35.3,58.7,12,1,4,1
studio_7,G22,S027,507.6,24,3,21.2,45.8,48.2,13,2,3,1
studio_7,G22,S093,314.3,13,1,24.2,46.1,47.9,12,7,9,3
studio_7,G22,S096,1101.4,52,6,21.2,48.5,41.5,25,8,3,1
studio_7,G22,S097,612.8,25,2,24.5,31.7,59.5,20,3,4,0
studio_7,G22,S110,606.2,26,4,23.3,24.9,53.3,7,3,9,1
studio_7,G23,S024,887.0,53,4,16.7,45.0,46.0,15,3,2,3
studio_7,G23,S040,311.2,18,1,17.3,38.5,54.8,12,12,7,6
studio_7,G23,S049,673.1,30,1,22.4,21.9,68.0,16,6,1,1
studio_7,G23,S106,349.5,23,0,15.2,39.2,54.8,7,7,3,1
studio_7,G23,S114,660.5,32,4,20.6,29.8,53.1,17,12,4,7
studio_7,G24,S005,238.7,12,2,19.9,34.4,57.1,10,4,6,2
studio_7,G24,S028,190.9,12,2,15.9,44.6,48.9,11,7,7,1
studio_7,G24,S041,1055.6,79,7,13.4,49.0,41.5,23,4,1,1
studio_7,G24,S048,382.6,35,1,10.9,39.4,48.6,9,7,4,1
studio_7,G24,S060,1167.1,100,4,11.7,43.5,49.1,13,6,0,2
studio_8,G01,S030,1319.3,91,6,14.5,41.1,47.7,24,2,3,1
studio_8,G01,S033,94.5,9,1,10.5,36.5,53.2,4,5,1,2
studio_8,G01,S038,164.7,14,0,11.8,47.2,40.6,11,11,0,5
studio_8,G01,S056,302.2,25,1,12.1,35.0,59.0,11,5,4,0
studio_8,G01,S076,811.1,41,5,19.8,35.4,58.0,18,1,0,0
studio_8,G02,S017,763.8,41,2,18.6,39.6,48.9,13,9,7,1
studio_8,G02,S019,853.6,49,2,17.4,30.5,53.9,16,2,6,1
studio_8,G02,S026,80.3,2,1,40.2,34.3,57.3,6,4,2,2
studio_8,G02,S064,226.5,9,2,25.2,40.4,53.6,8,0,3,0
studio_8,G02,S120,1097.2,58,3,18.9,48.3,42.3,16,6,5,0
studio_8,G03,S023,225.6,11,1,20.5,44.7,44.5,2,7,4,4
studio_8,G03,S037,319.5,22,2,14.5,27.5,57.6,12,4,1,0
studio_8,G03,S055,1057.1,96,1,11.0,40.9,44.5,15,6,5,0
studio_8,G03,S079,895.1,82,4,10.9,38.6,55.4,17,6,3,1
studio_8,G03,S100,407.5,38,1,10.7,32.4,50.2,11,3,0,0
studio_8,G04,S002,731.5,77,7,9.5,35.8,58.2,17,7,1,3
studio_8,G04,S050,151.6,17,0,8.9,41.7,52.3,13,6,4,5
studio_8,G04,S087,6.8,1,0,6.8,30.7,53.4,7,3,1,1
studio_8,G04,S090,1957.6,162,6,12.1,52.2,36.0,30,5,7,2
studio_8,G04,S102,33.8,3,2,11.3,39.1,52.3,8,1,4,1
studio_8,G05,S025,327.2,17,0,19.2,41.7,52.3,11,7,3,2
studio_8,G05,S043,16.4,1,0,16.4,29.4,53.9,7,6,2,1
studio_8,G05,S051,137.0,8,1,17.1,32.1,61.9,6,2,3,1
studio_8,G05,S107,1852.3,110,4,16.8,57.6,36.4,24,6,4,2
studio_8,G05,S118,829.6,55,2,15.1,40.1,52.8,22,7,5,5
studio_8,G06,S011,573.2,42,1,13.6,39.5,54.5,14,1,2,1
studio_8,G06,S045,345.1,26,3,13.3,41.5,45.9,8,3,0,2
studio_8,G06,S053,637.3,61,1,10.4,33.8,55.1,9,7,2,1
studio_8,G06,S073,796.0,63,3,12.6,44.8,49.2,12,4,2,2
studio_8,G06,S116,356.0,29,0,12.3,42.0,52.0,4,2,5,0
studio_8,G07,S001,1421.8,69,9,20.6,50.0,44.0,21,4,3,0
studio_8,G07,S010,907.8,38,2,23.9,44.2,47.3,17,8,1,1
studio_8,G07,S044,202.9,8,3,25.4,40.4,53.6,7,3,8,1
studio_8,G07,S063,153.3,5,2,30.7,36.5,52.0,9,3,2,2
studio_8,G07,S071,377.4,21,1,18.0,40.9,53.1,14,10,1,5
studio_8,G08,S021,860.7,63,1,13.7,33.9,60.1,14,6,0,3
studio_8,G08,S047,182.3,16,4,11.4,35.8,58.2,5,5,3,0
studio_8,G08,S068,1245.5,95,6,13.1,46.4,45.7,25,10,7,4
studio_8,G08,S088,658.6,65,2,10.1,35.4,45.7,9,8,0,5
studio_8,G08,S108,191.4,18,0,10.6,34.7,58.0,5,5,7,2
studio_8,G09,S029,337.2,18,2,18.7,38.6,46.1,5,1,5,1
studio_8,G09,S036,515.9,30,5,17.2,34.0,51.8,9,8,3,1
studio_8,G09,S067,648.1,33,3,19.6,40.3,50.6,16,2,0,1
studio_8,G09,S077,985.4,52,2,19.0,40.8,47.1,20,4,2,1
studio_8,G09,S082,822.7,35,0,23.5,30.1,63.9,17,6,0,2
studio_8,G10,S009,1327.7,72,3,18.4,46.9,47.1,15,10,4,1
studio_8,G10,S015,101.0,5,3,20.2,32.4,61.6,8,7,6,5
studio_8,G10,S078,744.7,40,1,18.6,35.5,51.4,16,5,12,0
studio_8,G10,S083,841.3,45,3,18.7,42.2,51.8,29,10,7,4
studio_8,G10,S103,84.7,3,1,28.2,36.7,55.3,6,4,6,1
studio_8,G11,S046,690.4,45,3,15.3,44.7,49.3,11,4,2,2
studio_8,G11,S058,14.7,1,0,14.7,41.9,52.1,7,5,1,2
studio_8,G11,S081,1524.8,102,2,14.9,55.1,38.9,33,7,4,2
studio_8,G11,S092,883.0,63,3,14.0,30.2,59.6,20,8,6,3
studio_8,G11,S105,32.8,1,1,32.8,38.1,50.4,7,2,0,0
studio_8,G12,S013,652.1,59,3,11.1,40.1,47.3,18,11,3,6
studio_8,G12,S057,387.5,27,1,14.4,39.5,54.5,10,6,5,1
studio_8,G12,S059,115.5,8,0,14.4,46.2,47.8,8,2,2,1
studio_8,G12,S084,533.8,30,0,17.8,40.9,53.1,16,5,1,2
studio_8,G12,S095,684.2,62,3,11.0,53.3,37.6,16,4,9,0
studio_8,G13,S012,375.9,9,0,41.8,38.9,55.1,10,8,5,1
studio_8,G13,S022,357.1,19,3,18.8,33.4,52.7,13,8,3,6
studio_8,G13,S061,939.4,44,2,21.3,41.1,52.7,13,3,2,0
studio_8,G13,S072,1002.3,48,5,20.9,35.2,54.4,19,6,1,1
studio_8,G13,S091,371.1,17,1,21.8,34.6,57.4,15,2,6,1
studio_8,G14,S031,471.1,27,3,17.4,37.4,56.6,14,4,0,4
studio_8,G14,S039,764.2,54,2,14.2,40.2,53.8,17,11,3,6
studio_8,G14,S065,920.8,88,3,10.5,42.2,51.8,14,10,5,4
studio_8,G14,S074,403.5,37,1,10.9,43.1,50.4,16,0,5,0
studio_8,G14,S104,910.7,61,2,14.9,39.5,43.1,9,5,3,2
studio_8,G15,S006,484.3,45,1,10.8,34.1,56.2,9,7,7,3
studio_8,G15,S014,1389.3,110,7,12.6,57.8,36.2,25,12,5,3
studio_8,G15,S020,234.7,12,0,19.6,42.9,46.7,13,4,4,0
studio_8,G15,S032,495.4,31,3,16.0,40.2,53.8,11,11,1,4
studio_8,G15,S034,470.1,57,3,8.2,39.2,54.8,14,5,1,0
studio_8,G16,S007,608.5,34,0,17.9,38.4,55.6,14,3,4,3
studio_8,G16,S052,214.7,20,5,10.7,39.0,46.4,10,9,1,2
studio_8,G16,S070,1250.4,93,5,13.4,51.3,42.7,17,15,3,5
studio_8,G16,S080,508.2,48,3,10.6,43.1,50.2,17,3,2,1
studio_8,G16,S109,155.4,9,0,17.3,35.6,55.5,7,11,2,5
studio_8,G17,S016,406.9,17,3,23.9,46.4,47.6,7,1,8,1
studio_8,G17,S035,493.1,24,2,20.5,34.7,59.3,11,1,0,1
studio_8,G17,S062,554.5,35,4,15.8,40.9,49.8,12,4,4,1
studio_8,G17,S086,644.6,37,2,17.4,46.6,34.3,17,5,2,3
studio_8,G17,S099,1059.5,56,4,18.9,37.0,49.8,20,7,3,1
studio_8,G18,S004,106.3,12,2,8.9,38.4,53.6,13,3,5,2
studio_8,G18,S054,792.8,67,2,11.8,44.3,49.7,17,2,2,0
studio_8,G18,S069,947.9,62,4,15.3,40.3,53.7,21,7,6,0
studio_8,G18,S075,608.7,32,4,19.0,39.3,54.7,17,5,0,2
studio_8,G18,S101,495.6,28,3,17.7,48.4,45.6,12,2,5,0
studio_8,G19,S003,94.8,5,1,19.0,34.7,54.5,3,5,3,1
studio_8,G19,S008,988.7,51,3,19.4,37.4,54.9,21,3,4,1
studio_8,G19,S018,1318.4,82,7,16.1,41.6,52.4,11,4,5,1
studio_8,G19,S042,225.2,11,2,20.5,29.4,49.8,6,7,1,2
studio_8,G19,S066,722.3,39,4,18.5,50.0,44.0,23,6,4,1
studio_8,G20,S089,391.7,17,3,23.0,39.1,54.9,8,9,8,3
studio_8,G20,S112,308.3,15,2,20.6,39.4,44.5,7,5,1,4
studio_8,G20,S113,171.7,12,1,14.3,24.9,57.1,8,9,5,2
studio_8,G20,S117,1053.1,62,1,17.0,44.5,43.9,20,6,0,1
studio_8,G20,S119,1447.2,83,3,17.4,44.7,49.3,25,6,1,1
studio_8,G21,S085,936.0,78,2,12.0,47.6,46.4,21,5,5,2
studio_8,G21,S094,403.4,36,3,11.2,34.5,52.2,10,3,7,1
studio_8,G21,S098,473.3,38,3,12.5,41.0,48.6,13,8,11,0
studio_8,G21,S111,476.1,41,3,11.6,36.5,56.5,9,2,5,0
studio_8,G21,S115,313.5,23,1,13.6,27.1,53.3,8,5,8,2
studio_8,G22,S027,380.5,16,2,23.8,40.3,45.4,14,8,9,1
studio_8,G22,S093,339.2,22,4,15.4,32.3,52.8,7,5,3,2
studio_8,G22,S096,1201.5,69,3,17.4,44.0,42.4,24,16,6,2
studio_8,G22,S097,490.7,40,5,12.3,26.8,54.0,12,4,1,1
studio_8,G22,S110,891.6,51,4,17.5,48.3,45.7,20,6,8,3
studio_8,G23,S024,648.6,40,4,16.2,37.5,55.1,15,4,3,0
studio_8,G23,S040,487.9,28,2,17.4,31.1,49.9,20,7,7,4
studio_8,G23,S049,777.8,53,1,14.7,39.1,50.6,14,4,6,1
studio_8,G23,S106,672.1,30,3,22.4,43.3,46.8,10,5,6,2
studio_8,G23,S114,447.1,26,2,17.2,39.6,54.4,12,8,4,5
studio_8,G24,S005,524.6,28,2,18.7,39.9,48.7,13,1,1,0
studio_8,G24,S028,378.6,20,2,18.9,36.7,57.3,13,3,5,2
studio_8,G24,S041,567.3,32,0,17.7,40.2,47.7,18,3,3,1
studio_8,G24,S048,439.3,30,2,14.6,33.6,60.4,9,5,1,3
studio_8,G24,S060,1306.9,69,0,18.9,47.3,34.2,26,6,0,4
