message_id,group_id,session_id,student_id,timestamp,text
M02557,G06,studio_4,S053,2026-10-01T16:08:28,hmm nice
M02558,G01,studio_4,S038,2026-10-01T16:08:32,hey i'll take the last section sorry if that is obvious
M02559,G17,studio_4,S099,2026-10-01T16:08:41,hmm i can present if nobody else wants to if that works for everyone
M02560,G21,studio_4,S098,2026-10-01T16:08:44,yeah that is a great way to put it
M02561,G22,studio_4,S027,2026-10-01T16:08:45,hey my wifi dropped sorry
M02562,G15,studio_4,S032,2026-10-01T16:08:57,oh are we answering question three or the next one
M02563,G24,studio_4,S028,2026-10-01T16:09:02,alright my read is autonomy matters most when the task is hard
M02564,G24,studio_4,S028,2026-10-01T16:09:04,hmm honestly our design should let students pick the topic or am i off
M02565,G08,studio_4,S021,2026-10-01T16:09:08,ok i'm not sure i follow right
M02566,G06,studio_4,S073,2026-10-01T16:09:14,do you mean the table or the other one lol
M02567,G15,studio_4,S032,2026-10-01T16:09:16,hmm someone should own the counterargument
M02568,G08,studio_4,S068,2026-10-01T16:09:29,i'll write up the wrap up or am i off
M02569,G08,studio_4,S047,2026-10-01T16:09:31,oh sharing my screen now
M02570,G06,studio_4,S045,2026-10-01T16:09:31,so autonomy matters most when the task is hard right
M02571,G24,studio_4,S060,2026-10-01T16:09:33,let's timebox this to two minutes right
M02572,G09,studio_4,S036,2026-10-01T16:09:51,hmm thanks for waiting
M02573,G22,studio_4,S110,2026-10-01T16:09:54,alright can someone paste the doc link
M02574,G04,studio_4,S087,2026-10-01T16:09:57,right nice sorry if that is obvious
M02575,G16,studio_4,S007,2026-10-01T16:10:01,wait which the rubric are we on sorry if that is obvious
M02576,G16,studio_4,S070,2026-10-01T16:10:07,so performance goals hold up until the first bad grade
M02577,G20,studio_4,S113,2026-10-01T16:10:18,right that makes sense
M02578,G13,studio_4,S022,2026-10-01T16:10:20,"yeah counterpoint, autonomy matters most when the task is hard lol"
M02579,G15,studio_4,S020,2026-10-01T16:10:29,"hmm for the doc, a student working thirty hours is not lacking grit?"
M02580,G23,studio_4,S024,2026-10-01T16:10:41,hey honestly utility value and interest are not the same thing?
M02581,G03,studio_4,S100,2026-10-01T16:10:48,hmm which the slide are we on lol
M02582,G16,studio_4,S070,2026-10-01T16:10:57,fair enough
M02583,G19,studio_4,S042,2026-10-01T16:11:05,hey i'm not sure i follow if that works for everyone
M02584,G18,studio_4,S069,2026-10-01T16:11:08,oh i missed that last bit sorry if that is obvious
M02585,G12,studio_4,S095,2026-10-01T16:11:15,oh autonomy matters most when the task is hard right
M02586,G07,studio_4,S001,2026-10-01T16:11:15,yeah attribution after a bad grade is where self efficacy gets decided?
M02587,G07,studio_4,S010,2026-10-01T16:11:23,are we answering question four or the next one or am i off
M02588,G11,studio_4,S092,2026-10-01T16:11:27,can you give an example
M02589,G23,studio_4,S114,2026-10-01T16:11:47,hmm hi all
M02590,G19,studio_4,S018,2026-10-01T16:11:50,hi all what do you think
M02591,G03,studio_4,S037,2026-10-01T16:11:52,alright i'm not sure i follow?
M02592,G13,studio_4,S012,2026-10-01T16:11:53,hey let's timebox this to twenty minutes what do you think
M02593,G20,studio_4,S112,2026-10-01T16:11:56,can someone paste the question?
M02594,G14,studio_4,S039,2026-10-01T16:12:06,hmm putting the rubric at the top of the doc does that track
M02595,G05,studio_4,S043,2026-10-01T16:12:08,"alright for the doc, self efficacy comes from mastery experiences not pep talks or am i off"
M02596,G17,studio_4,S099,2026-10-01T16:12:18,cost is the piece everyone skips in expectancy value
M02597,G18,studio_4,S054,2026-10-01T16:12:25,wait can you give an example or am i off
M02598,G20,studio_4,S112,2026-10-01T16:12:25,who wants to present back
M02599,G04,studio_4,S087,2026-10-01T16:12:29,ok are we answering question ten or the next one sorry if that is obvious
M02600,G09,studio_4,S082,2026-10-01T16:12:31,hey i can share the doc sorry if that is obvious
M02601,G01,studio_4,S076,2026-10-01T16:12:53,i'm convinced right
M02602,G23,studio_4,S049,2026-10-01T16:12:59,hey i'm not sure i follow
M02603,G16,studio_4,S052,2026-10-01T16:13:04,so good point
M02604,G04,studio_4,S087,2026-10-01T16:13:21,ok hi all?
M02605,G22,studio_4,S027,2026-10-01T16:13:28,yeah running two minutes late or am i off
M02606,G07,studio_4,S063,2026-10-01T16:13:32,hey same here honestly if that works for everyone
M02607,G05,studio_4,S051,2026-10-01T16:13:35,so so autonomy matters most when the task is hard lol
M02608,G20,studio_4,S112,2026-10-01T16:13:49,hmm no worries
M02609,G10,studio_4,S009,2026-10-01T16:14:02,right we should distinguish interest you arrive with from interest you develop does that track
M02610,G24,studio_4,S028,2026-10-01T16:14:02,yeah can you give an example what do you think
M02611,G20,studio_4,S089,2026-10-01T16:14:06,ok my read is a student working thirty hours is not lacking grit
M02612,G06,studio_4,S011,2026-10-01T16:14:07,i think utility value and interest are not the same thing
M02613,G20,studio_4,S089,2026-10-01T16:14:16,oh my read is cost is the piece everyone skips in expectancy value
M02614,G12,studio_4,S084,2026-10-01T16:14:32,yeah fair enough
M02615,G18,studio_4,S004,2026-10-01T16:14:34,so my read is performance goals hold up until the first bad grade
M02616,G14,studio_4,S039,2026-10-01T16:14:41,"from the reading, attribution after a bad grade is where self efficacy gets decided sorry if that is obvious"
M02617,G07,studio_4,S001,2026-10-01T16:14:42,so i'm adding the question to the doc
M02618,G03,studio_4,S079,2026-10-01T16:14:42,oh yes exactly
M02619,G03,studio_4,S037,2026-10-01T16:14:44,right sharing my screen now
M02620,G18,studio_4,S004,2026-10-01T16:14:55,alright so autonomy matters most when the task is hard?
M02621,G22,studio_4,S096,2026-10-01T16:14:55,yeah can someone paste the reading does that track
M02622,G18,studio_4,S075,2026-10-01T16:15:07,oh that made me laugh
M02623,G03,studio_4,S100,2026-10-01T16:15:31,my read is attribution after a bad grade is where self efficacy gets decided or am i off
M02624,G07,studio_4,S010,2026-10-01T16:15:34,oh self efficacy comes from mastery experiences not pep talks lol
M02625,G22,studio_4,S096,2026-10-01T16:15:43,oh which the question are we on lol
M02626,G15,studio_4,S020,2026-10-01T16:15:46,i lost the handout again sorry right
M02627,G10,studio_4,S015,2026-10-01T16:15:49,alright that is a great way to put it
M02628,G01,studio_4,S056,2026-10-01T16:15:54,hey can you give an example
M02629,G18,studio_4,S004,2026-10-01T16:16:08,love that
M02630,G05,studio_4,S025,2026-10-01T16:16:22,ok you two are on a roll
M02631,G23,studio_4,S040,2026-10-01T16:16:30,hey can someone paste the slide
M02632,G15,studio_4,S034,2026-10-01T16:16:39,"oh counterpoint, self efficacy comes from mastery experiences not pep talks"
M02633,G02,studio_4,S120,2026-10-01T16:16:42,i think performance goals hold up until the first bad grade right
M02634,G24,studio_4,S028,2026-10-01T16:16:45,so my read is we should distinguish interest you arrive with from interest you develop sorry if that is obvious
M02635,G13,studio_4,S022,2026-10-01T16:16:50,oh interesting
M02636,G20,studio_4,S112,2026-10-01T16:16:51,ok can someone paste the example
M02637,G20,studio_4,S113,2026-10-01T16:16:53,alright cost is the piece everyone skips in expectancy value right
M02638,G15,studio_4,S006,2026-10-01T16:17:19,"yeah counterpoint, utility value and interest are not the same thing sorry if that is obvious"
M02639,G13,studio_4,S022,2026-10-01T16:17:28,oh my read is we should distinguish interest you arrive with from interest you develop right
M02640,G20,studio_4,S117,2026-10-01T16:17:28,nice
M02641,G19,studio_4,S042,2026-10-01T16:17:36,"hmm from the reading, autonomy matters most when the task is hard"
M02642,G20,studio_4,S089,2026-10-01T16:17:36,who is taking notes today does that track
M02643,G06,studio_4,S073,2026-10-01T16:17:47,right i'll take the intro right
M02644,G05,studio_4,S107,2026-10-01T16:17:50,wait which the table are we on or am i off
M02645,G10,studio_4,S083,2026-10-01T16:17:51,does everyone have our notes open right
M02646,G17,studio_4,S062,2026-10-01T16:17:52,so can we come back to the counterargument in a sec?
M02647,G05,studio_4,S051,2026-10-01T16:17:53,ok can someone paste the example lol
M02648,G06,studio_4,S053,2026-10-01T16:17:53,alright what does that term mean again if that works for everyone
M02649,G23,studio_4,S114,2026-10-01T16:18:04,"wait counterpoint, utility value and interest are not the same thing sorry if that is obvious"
M02650,G01,studio_4,S076,2026-10-01T16:18:05,alright hold on let me reread the prompt lol
M02651,G13,studio_4,S022,2026-10-01T16:18:13,"from the reading, our design should let students pick the topic or am i off"
M02652,G11,studio_4,S081,2026-10-01T16:18:14,does everyone have the handout open lol
M02653,G15,studio_4,S020,2026-10-01T16:18:15,hmm yes exactly
M02654,G17,studio_4,S086,2026-10-01T16:18:19,that made me laugh
M02655,G05,studio_4,S043,2026-10-01T16:18:20,"for the doc, a student working thirty hours is not lacking grit?"
M02656,G12,studio_4,S059,2026-10-01T16:18:28,ok who wants to present back right
M02657,G20,studio_4,S089,2026-10-01T16:18:33,oh should we outline first what do you think
M02658,G16,studio_4,S052,2026-10-01T16:18:37,hey yes exactly does that track
M02659,G05,studio_4,S043,2026-10-01T16:18:39,yeah i lost the reading again sorry
M02660,G23,studio_4,S049,2026-10-01T16:19:12,oh what does that term mean again right
M02661,G24,studio_4,S048,2026-10-01T16:19:15,yeah can you give an example sorry if that is obvious
M02662,G01,studio_4,S056,2026-10-01T16:19:21,right i think a student working thirty hours is not lacking grit or am i off
M02663,G09,studio_4,S036,2026-10-01T16:19:23,"for the doc, self efficacy comes from mastery experiences not pep talks does that track"
M02664,G03,studio_4,S079,2026-10-01T16:19:41,which the doc link are we on sorry if that is obvious
M02665,G04,studio_4,S090,2026-10-01T16:19:48,alright that makes sense
M02666,G21,studio_4,S094,2026-10-01T16:20:02,oh i think cost is the piece everyone skips in expectancy value
M02667,G12,studio_4,S057,2026-10-01T16:20:03,right yes exactly right
M02668,G12,studio_4,S084,2026-10-01T16:20:12,hey moving the rubric into the doc now
M02669,G16,studio_4,S080,2026-10-01T16:20:18,"ok from the reading, self efficacy comes from mastery experiences not pep talks lol"
M02670,G05,studio_4,S107,2026-10-01T16:20:24,alright i missed that last bit
M02671,G17,studio_4,S016,2026-10-01T16:20:27,"oh for the doc, self efficacy comes from mastery experiences not pep talks"
M02672,G13,studio_4,S022,2026-10-01T16:20:28,so honestly autonomy matters most when the task is hard
M02673,G10,studio_4,S083,2026-10-01T16:20:35,ok same here honestly
M02674,G16,studio_4,S080,2026-10-01T16:20:40,can we come back to the intro in a sec
M02675,G13,studio_4,S022,2026-10-01T16:20:42,so honestly a student working thirty hours is not lacking grit?
M02676,G01,studio_4,S038,2026-10-01T16:21:05,oh agreed
M02677,G13,studio_4,S012,2026-10-01T16:21:05,alright i'll take part 2 does that track
M02678,G17,studio_4,S035,2026-10-01T16:21:07,oh can you give an example or am i off
M02679,G19,studio_4,S018,2026-10-01T16:21:18,"hey counterpoint, a student working thirty hours is not lacking grit if that works for everyone"
M02680,G21,studio_4,S111,2026-10-01T16:21:23,yeah maybe performance goals hold up until the first bad grade does that track
M02681,G09,studio_4,S077,2026-10-01T16:21:29,"so for the doc, utility value and interest are not the same thing right"
M02682,G02,studio_4,S064,2026-10-01T16:21:34,right that makes sense
M02683,G09,studio_4,S029,2026-10-01T16:21:34,alright running two minutes late does that track
M02684,G10,studio_4,S009,2026-10-01T16:21:41,i'm following now
M02685,G23,studio_4,S106,2026-10-01T16:21:42,my wifi dropped sorry
M02686,G24,studio_4,S048,2026-10-01T16:21:44,so where is that in the rubric right
M02687,G10,studio_4,S103,2026-10-01T16:21:45,wait i think a student working thirty hours is not lacking grit right
M02688,G21,studio_4,S098,2026-10-01T16:21:48,can you give an example what do you think
M02689,G24,studio_4,S060,2026-10-01T16:21:49,so that made me laugh
M02690,G19,studio_4,S042,2026-10-01T16:21:51,this is fun actually does that track
M02691,G08,studio_4,S021,2026-10-01T16:21:52,hey i'm adding the transcript to the doc
M02692,G22,studio_4,S027,2026-10-01T16:21:55,alright someone should own the summary does that track
M02693,G24,studio_4,S041,2026-10-01T16:22:01,my read is cost is the piece everyone skips in expectancy value sorry if that is obvious
M02694,G18,studio_4,S101,2026-10-01T16:22:10,so who is taking notes today sorry if that is obvious
M02695,G14,studio_4,S039,2026-10-01T16:22:16,ok oh interesting does that track
M02696,G03,studio_4,S023,2026-10-01T16:22:21,hey someone should own part 3 sorry if that is obvious
M02697,G19,studio_4,S066,2026-10-01T16:22:22,wait honestly utility value and interest are not the same thing or am i off
M02698,G08,studio_4,S088,2026-10-01T16:22:23,alright where is that in the rubric does that track
M02699,G12,studio_4,S057,2026-10-01T16:22:29,should we outline first if that works for everyone
M02700,G14,studio_4,S039,2026-10-01T16:22:35,ok thanks for waiting or am i off
M02701,G07,studio_4,S044,2026-10-01T16:22:39,yeah can you give an example or am i off
M02702,G12,studio_4,S084,2026-10-01T16:22:47,"wait not sure, but cost is the piece everyone skips in expectancy value if that works for everyone"
M02703,G19,studio_4,S003,2026-10-01T16:22:54,let's timebox this to ten minutes
M02704,G23,studio_4,S114,2026-10-01T16:22:54,oh i think cost is the piece everyone skips in expectancy value does that track
M02705,G14,studio_4,S065,2026-10-01T16:22:59,alright which the example are we on lol
M02706,G21,studio_4,S098,2026-10-01T16:23:14,so maybe we should distinguish interest you arrive with from interest you develop what do you think
M02707,G20,studio_4,S117,2026-10-01T16:23:16,hey utility value and interest are not the same thing sorry if that is obvious
M02708,G19,studio_4,S042,2026-10-01T16:23:16,wait i'll write up part 3
M02709,G09,studio_4,S082,2026-10-01T16:23:17,i can set up the doc?
M02710,G06,studio_4,S045,2026-10-01T16:23:37,maybe cost is the piece everyone skips in expectancy value right
M02711,G22,studio_4,S096,2026-10-01T16:23:41,so self efficacy comes from mastery experiences not pep talks?
M02712,G22,studio_4,S097,2026-10-01T16:23:52,alright really
M02713,G16,studio_4,S080,2026-10-01T16:24:01,hi all
M02714,G06,studio_4,S116,2026-10-01T16:24:03,running two minutes late
M02715,G17,studio_4,S016,2026-10-01T16:24:04,ok can you say more about that or am i off
M02716,G22,studio_4,S096,2026-10-01T16:24:09,"oh for the doc, a student working thirty hours is not lacking grit"
M02717,G16,studio_4,S109,2026-10-01T16:24:09,oh so self efficacy comes from mastery experiences not pep talks what do you think
M02718,G02,studio_4,S019,2026-10-01T16:24:11,oh are we answering question twenty or the next one
M02719,G07,studio_4,S063,2026-10-01T16:24:16,hey let's timebox this to twenty minutes
M02720,G03,studio_4,S100,2026-10-01T16:24:20,wait utility value and interest are not the same thing lol
M02721,G14,studio_4,S031,2026-10-01T16:24:46,wait hi all
M02722,G13,studio_4,S072,2026-10-01T16:24:50,i think a student working thirty hours is not lacking grit
M02723,G21,studio_4,S085,2026-10-01T16:24:50,wait we have four minutes left lol
M02724,G16,studio_4,S070,2026-10-01T16:24:59,i can set up the doc
M02725,G17,studio_4,S035,2026-10-01T16:25:06,we have three minutes left
M02726,G19,studio_4,S008,2026-10-01T16:25:14,can we come back to the examples in a sec
M02727,G05,studio_4,S025,2026-10-01T16:25:25,should we outline first what do you think
M02728,G18,studio_4,S004,2026-10-01T16:25:26,hey i'm back
M02729,G13,studio_4,S022,2026-10-01T16:25:26,wait honestly attribution after a bad grade is where self efficacy gets decided
M02730,G13,studio_4,S012,2026-10-01T16:25:31,hmm let's timebox this to five minutes what do you think
M02731,G01,studio_4,S056,2026-10-01T16:25:49,my read is we should distinguish interest you arrive with from interest you develop right
M02732,G23,studio_4,S114,2026-10-01T16:25:54,wait putting the table at the top of the doc lol
M02733,G12,studio_4,S057,2026-10-01T16:26:05,"right from the reading, performance goals hold up until the first bad grade"
M02734,G05,studio_4,S118,2026-10-01T16:26:14,ok let's split this twenty ways
M02735,G20,studio_4,S119,2026-10-01T16:26:14,yeah we should distinguish interest you arrive with from interest you develop
M02736,G06,studio_4,S011,2026-10-01T16:26:30,alright putting our notes at the top of the doc
M02737,G06,studio_4,S045,2026-10-01T16:26:36,so i'll take part 1 does that track
M02738,G07,studio_4,S063,2026-10-01T16:26:42,oh putting the handout at the top of the doc sorry if that is obvious
M02739,G04,studio_4,S102,2026-10-01T16:26:49,alright i'll take the summary what do you think
M02740,G09,studio_4,S082,2026-10-01T16:26:55,so i'm following now
M02741,G23,studio_4,S114,2026-10-01T16:26:56,autonomy matters most when the task is hard
M02742,G15,studio_4,S032,2026-10-01T16:27:01,ok honestly performance goals hold up until the first bad grade
M02743,G21,studio_4,S098,2026-10-01T16:27:03,our design should let students pick the topic right
M02744,G02,studio_4,S064,2026-10-01T16:27:06,so can we come back to the second question in a sec if that works for everyone
M02745,G06,studio_4,S045,2026-10-01T16:27:08,"not sure, but a student working thirty hours is not lacking grit right"
M02746,G10,studio_4,S015,2026-10-01T16:27:10,"so for the doc, utility value and interest are not the same thing does that track"
M02747,G04,studio_4,S102,2026-10-01T16:27:12,alright should we outline first
M02748,G17,studio_4,S086,2026-10-01T16:27:51,alright fair enough
M02749,G16,studio_4,S052,2026-10-01T16:28:24,right you two are on a roll
M02750,G13,studio_4,S072,2026-10-01T16:28:28,hmm do you mean the table or the other one sorry if that is obvious
M02751,G18,studio_4,S004,2026-10-01T16:28:29,yeah i'll take part 3
M02752,G03,studio_4,S079,2026-10-01T16:28:30,oh does everyone have our notes open sorry if that is obvious
M02753,G16,studio_4,S109,2026-10-01T16:28:34,nice
M02754,G17,studio_4,S086,2026-10-01T16:28:34,wait agreed
M02755,G06,studio_4,S053,2026-10-01T16:28:38,yeah yes exactly
M02756,G03,studio_4,S055,2026-10-01T16:28:39,alright so performance goals hold up until the first bad grade right
M02757,G08,studio_4,S068,2026-10-01T16:28:54,yeah who wants to present back
M02758,G22,studio_4,S096,2026-10-01T16:28:55,"oh counterpoint, utility value and interest are not the same thing"
M02759,G19,studio_4,S042,2026-10-01T16:28:58,oh self efficacy comes from mastery experiences not pep talks?
M02760,G17,studio_4,S099,2026-10-01T16:29:00,hi all
M02761,G17,studio_4,S062,2026-10-01T16:29:09,"wait counterpoint, utility value and interest are not the same thing or am i off"
M02762,G10,studio_4,S078,2026-10-01T16:29:22,so self efficacy comes from mastery experiences not pep talks
M02763,G20,studio_4,S113,2026-10-01T16:29:26,hmm honestly utility value and interest are not the same thing if that works for everyone
M02764,G24,studio_4,S041,2026-10-01T16:29:27,"from the reading, performance goals hold up until the first bad grade?"
M02765,G03,studio_4,S055,2026-10-01T16:29:29,so my read is performance goals hold up until the first bad grade does that track
M02766,G15,studio_4,S020,2026-10-01T16:29:34,hmm i think utility value and interest are not the same thing?
M02767,G10,studio_4,S015,2026-10-01T16:29:35,so good point?
M02768,G08,studio_4,S108,2026-10-01T16:29:39,right agreed
M02769,G10,studio_4,S009,2026-10-01T16:29:40,"hmm not sure, but utility value and interest are not the same thing?"
M02770,G08,studio_4,S047,2026-10-01T16:29:57,hey i can present if nobody else wants to
M02771,G22,studio_4,S027,2026-10-01T16:30:20,"alright from the reading, a student working thirty hours is not lacking grit does that track"
M02772,G05,studio_4,S051,2026-10-01T16:30:29,hey yes exactly
M02773,G12,studio_4,S013,2026-10-01T16:30:41,yeah my read is self efficacy comes from mastery experiences not pep talks
M02774,G11,studio_4,S081,2026-10-01T16:30:52,hmm i think utility value and interest are not the same thing
M02775,G11,studio_4,S081,2026-10-01T16:31:10,so i can clean up the doc lol
M02776,G09,studio_4,S077,2026-10-01T16:31:23,yeah my read is cost is the piece everyone skips in expectancy value
M02777,G20,studio_4,S119,2026-10-01T16:31:36,wait does everyone have the example open if that works for everyone
M02778,G13,studio_4,S012,2026-10-01T16:31:36,right i think self efficacy comes from mastery experiences not pep talks right
M02779,G17,studio_4,S062,2026-10-01T16:31:39,so fair enough
M02780,G02,studio_4,S026,2026-10-01T16:31:48,hey what does that term mean again right
M02781,G17,studio_4,S016,2026-10-01T16:31:50,so my wifi dropped sorry sorry if that is obvious
M02782,G07,studio_4,S071,2026-10-01T16:31:54,my read is a student working thirty hours is not lacking grit or am i off
M02783,G03,studio_4,S100,2026-10-01T16:31:59,so good point what do you think
M02784,G11,studio_4,S081,2026-10-01T16:32:24,"from the reading, cost is the piece everyone skips in expectancy value sorry if that is obvious"
M02785,G20,studio_4,S089,2026-10-01T16:32:30,hmm i'll take the intro or am i off
M02786,G18,studio_4,S101,2026-10-01T16:32:32,my read is attribution after a bad grade is where self efficacy gets decided or am i off
M02787,G16,studio_4,S070,2026-10-01T16:32:34,wait which the example are we on
M02788,G17,studio_4,S062,2026-10-01T16:32:36,yeah i'm not sure i follow lol
M02789,G23,studio_4,S024,2026-10-01T16:32:51,wait sorry can you repeat that
M02790,G07,studio_4,S063,2026-10-01T16:32:52,nice
M02791,G04,studio_4,S090,2026-10-01T16:33:04,wait our design should let students pick the topic lol
M02792,G01,studio_4,S056,2026-10-01T16:33:09,is that the same as what we said before or am i off
M02793,G02,studio_4,S017,2026-10-01T16:33:11,right i'll write up part 2 what do you think
M02794,G10,studio_4,S009,2026-10-01T16:33:16,can you give an example sorry if that is obvious
M02795,G22,studio_4,S027,2026-10-01T16:33:18,are we answering question ten or the next one does that track
M02796,G05,studio_4,S025,2026-10-01T16:33:19,hmm who wants to present back what do you think
M02797,G23,studio_4,S049,2026-10-01T16:33:20,wait i'll take part 3 does that track
M02798,G03,studio_4,S037,2026-10-01T16:33:22,yeah who wants to present back
M02799,G13,studio_4,S012,2026-10-01T16:33:36,alright can you give an example what do you think
M02800,G17,studio_4,S062,2026-10-01T16:34:01,hmm sharing my screen now
M02801,G24,studio_4,S028,2026-10-01T16:34:01,ok same here honestly or am i off
M02802,G17,studio_4,S035,2026-10-01T16:34:05,i'm not sure i follow does that track
M02803,G13,studio_4,S061,2026-10-01T16:34:28,hey can we come back to the examples in a sec sorry if that is obvious
M02804,G09,studio_4,S077,2026-10-01T16:34:37,yeah i'm adding our notes to the doc?
M02805,G04,studio_4,S050,2026-10-01T16:34:39,"from the reading, attribution after a bad grade is where self efficacy gets decided if that works for everyone"
M02806,G19,studio_4,S003,2026-10-01T16:35:25,i'm back
M02807,G24,studio_4,S048,2026-10-01T16:35:28,hey autonomy matters most when the task is hard?
M02808,G16,studio_4,S052,2026-10-01T16:35:46,hmm putting the doc link at the top of the doc sorry if that is obvious
M02809,G07,studio_4,S010,2026-10-01T16:35:54,utility value and interest are not the same thing if that works for everyone
M02810,G10,studio_4,S078,2026-10-01T16:35:56,ok where is that in the transcript?
M02811,G16,studio_4,S109,2026-10-01T16:35:56,cost is the piece everyone skips in expectancy value right
M02812,G08,studio_4,S068,2026-10-01T16:36:02,honestly a student working thirty hours is not lacking grit
M02813,G22,studio_4,S110,2026-10-01T16:36:04,oh nice
M02814,G16,studio_4,S052,2026-10-01T16:36:11,really what do you think
M02815,G20,studio_4,S117,2026-10-01T16:36:14,ok can someone paste the rubric
M02816,G19,studio_4,S018,2026-10-01T16:36:17,maybe self efficacy comes from mastery experiences not pep talks or am i off
M02817,G04,studio_4,S002,2026-10-01T16:36:24,ok which the table are we on does that track
M02818,G07,studio_4,S044,2026-10-01T16:36:40,maybe performance goals hold up until the first bad grade
M02819,G17,studio_4,S086,2026-10-01T16:36:58,oh maybe self efficacy comes from mastery experiences not pep talks
M02820,G15,studio_4,S034,2026-10-01T16:37:21,right my wifi dropped sorry if that works for everyone
M02821,G18,studio_4,S004,2026-10-01T16:37:22,wait i'm convinced
M02822,G11,studio_4,S092,2026-10-01T16:37:29,ok yes exactly
M02823,G10,studio_4,S078,2026-10-01T16:37:51,hmm moving the example into the doc now sorry if that is obvious
M02824,G21,studio_4,S098,2026-10-01T16:38:12,i'm convinced
M02825,G09,studio_4,S082,2026-10-01T16:38:13,that is a great way to put it
M02826,G01,studio_4,S076,2026-10-01T16:38:26,i'm not sure i follow
M02827,G20,studio_4,S112,2026-10-01T16:38:28,"oh counterpoint, a student working thirty hours is not lacking grit sorry if that is obvious"
M02828,G04,studio_4,S050,2026-10-01T16:38:30,"not sure, but utility value and interest are not the same thing"
M02829,G24,studio_4,S060,2026-10-01T16:38:33,so honestly self efficacy comes from mastery experiences not pep talks what do you think
M02830,G19,studio_4,S008,2026-10-01T16:38:34,we should distinguish interest you arrive with from interest you develop right
M02831,G08,studio_4,S068,2026-10-01T16:38:46,who is taking notes today or am i off
M02832,G23,studio_4,S024,2026-10-01T16:38:53,hey who wants to present back
M02833,G05,studio_4,S107,2026-10-01T16:38:53,oh my wifi dropped sorry
M02834,G16,studio_4,S052,2026-10-01T16:39:14,ok maybe we should distinguish interest you arrive with from interest you develop sorry if that is obvious
M02835,G20,studio_4,S112,2026-10-01T16:39:17,alright i'll take the intro
M02836,G15,studio_4,S020,2026-10-01T16:39:22,hey let's split this fifteen ways does that track
M02837,G23,studio_4,S024,2026-10-01T16:39:31,hmm maybe attribution after a bad grade is where self efficacy gets decided does that track
M02838,G11,studio_4,S058,2026-10-01T16:39:42,let's split this five ways
M02839,G08,studio_4,S068,2026-10-01T16:39:44,"hey for the doc, self efficacy comes from mastery experiences not pep talks lol"
M02840,G02,studio_4,S064,2026-10-01T16:39:45,running two minutes late
M02841,G22,studio_4,S110,2026-10-01T16:39:48,honestly we should distinguish interest you arrive with from interest you develop lol
M02842,G15,studio_4,S032,2026-10-01T16:39:58,alright you two are on a roll
M02843,G16,studio_4,S070,2026-10-01T16:40:14,oh i'll take the summary
M02844,G14,studio_4,S074,2026-10-01T16:40:15,alright so we should distinguish interest you arrive with from interest you develop
M02845,G06,studio_4,S053,2026-10-01T16:40:15,so honestly self efficacy comes from mastery experiences not pep talks if that works for everyone
M02846,G19,studio_4,S066,2026-10-01T16:40:16,autonomy matters most when the task is hard?
M02847,G22,studio_4,S093,2026-10-01T16:40:16,right i missed that last bit what do you think
M02848,G11,studio_4,S092,2026-10-01T16:40:16,"counterpoint, cost is the piece everyone skips in expectancy value?"
M02849,G06,studio_4,S116,2026-10-01T16:40:39,alright you two are on a roll
M02850,G11,studio_4,S046,2026-10-01T16:40:39,wait i think autonomy matters most when the task is hard?
M02851,G07,studio_4,S010,2026-10-01T16:40:40,"right for the doc, self efficacy comes from mastery experiences not pep talks or am i off"
M02852,G23,studio_4,S024,2026-10-01T16:40:41,yeah my read is our design should let students pick the topic
M02853,G07,studio_4,S071,2026-10-01T16:40:52,i'm convinced
M02854,G04,studio_4,S002,2026-10-01T16:40:54,do you mean the handout or the other one
M02855,G16,studio_4,S052,2026-10-01T16:40:59,wait that made me laugh
M02856,G14,studio_4,S065,2026-10-01T16:41:02,who wants to present back if that works for everyone
M02857,G11,studio_4,S081,2026-10-01T16:41:03,alright who wants to present back does that track
M02858,G18,studio_4,S101,2026-10-01T16:41:21,so i can share the doc
M02859,G11,studio_4,S081,2026-10-01T16:41:21,i'll write up the last section right
M02860,G09,studio_4,S036,2026-10-01T16:41:21,ok my read is utility value and interest are not the same thing
M02861,G11,studio_4,S081,2026-10-01T16:41:45,"hmm from the reading, a student working thirty hours is not lacking grit or am i off"
M02862,G09,studio_4,S067,2026-10-01T16:41:46,"so for the doc, our design should let students pick the topic if that works for everyone"
M02863,G04,studio_4,S050,2026-10-01T16:41:50,maybe autonomy matters most when the task is hard
M02864,G22,studio_4,S097,2026-10-01T16:41:58,oh nice
M02865,G12,studio_4,S095,2026-10-01T16:41:59,oh who is taking notes today does that track
M02866,G12,studio_4,S013,2026-10-01T16:42:07,so i'm not sure i follow if that works for everyone
M02867,G17,studio_4,S099,2026-10-01T16:42:07,hi all
M02868,G02,studio_4,S064,2026-10-01T16:42:11,hey our design should let students pick the topic or am i off
M02869,G22,studio_4,S027,2026-10-01T16:42:11,so our design should let students pick the topic or am i off
M02870,G10,studio_4,S015,2026-10-01T16:42:12,hey are we answering question four or the next one if that works for everyone
M02871,G21,studio_4,S115,2026-10-01T16:42:15,yeah hold on let me reread the transcript what do you think
M02872,G09,studio_4,S036,2026-10-01T16:42:18,alright honestly attribution after a bad grade is where self efficacy gets decided what do you think
M02873,G10,studio_4,S078,2026-10-01T16:42:20,"yeah not sure, but self efficacy comes from mastery experiences not pep talks"
